Bioactivity_ID,Activity_Value,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Aid_Type,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Taxonomy_ID,Cell_ID,Target_Taxonomy_ID,Anatomy_ID,Anatomy,dois,pmcids,pclids,citations
179146976,"",504333,17504222,3665766,"",29994,"",Confirmatory,20110222,1,0,Inactive,BAA89212,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of BAZ2B,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",BAZ2B - bromodomain adjacent to zinc finger domain 2B (human),/gene/29994,"",BAA89212,9606,"","","","","","","",""
179400294,"",504339,17504222,3665766,"","","",Confirmatory,20110222,1,0,Inactive,2QQS_A,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of JMJD2A-Tudor Domain,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, JmjC domain-containing histone demethylation protein 3A (human)",/protein/2QQS_A,"",2QQS_A,9606,"","","","","","","",""
180020934,"",504357,17504222,3665766,"",4988,"",Screening,20110224,0,0,Inactive,NP_000905,"","",The Scripps Research Institute Molecular Screening Center,Luminescence-based cell-based primary high throughput screening assay to identify inverse agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",OPRM1 - opioid receptor mu 1 (human),/gene/4988,"",P35372,9606,"","","","","","","",""
180020935,"",504357,17504222,3665766,"",4985,"",Screening,20110224,0,0,Inactive,NP_000902,"","",The Scripps Research Institute Molecular Screening Center,Luminescence-based cell-based primary high throughput screening assay to identify inverse agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",OPRD1 - opioid receptor delta 1 (human),/gene/4985,"",P41143,9606,"","","","","","","",""
180546378,"",504406,17504222,3665766,"",886142,"",Screening,20110302,0,0,Inactive,NP_218326,"","",Broad Institute,Inhibitors of Mycobacterium tuberculosis UDP-galactopyranose mutase (UGM) enzyme - High throughput screening using Fluorescent polarization assay Measured in Biochemical System Using Plate Reader - 2105-01_Inhibitor_SinglePoint_HTS_Activity_Set6,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",glf - UDP-galactopyranose mutase (Mycobacterium tuberculosis H37Rv),/gene/886142,5.4.99.9,P9WIQ1,83332,"","","","","","","",""
180936337,"",504411,17504222,3665766,"",221955,"",Screening,20110303,0,0,Inactive,NP_631918,"","",The Scripps Research Institute Molecular Screening Center,"Fluorescence-based primary biochemical high throughput screening assay to identify inhibitors of human diacylglycerol lipase, beta (DAGLB)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",DAGLB - diacylglycerol lipase beta (human),/gene/221955,3.1.1.116|3.1.1.3,Q8NCG7,9606,"","","","","","","",""
181281833,"",504414,17504222,3665766,"",57120,"",Screening,20110303,0,0,Inactive,NP_065132,"","",Broad Institute,Fluorescence Polarization with Cer CAL-PDZ Measured in Biochemical System Using Plate Reader - 2109-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GOPC - golgi associated PDZ and coiled-coil motif containing (human),/gene/57120,"",Q9HD26,9606,"","","","","","","",""
181281834,"",504414,17504222,3665766,"",1080,"",Screening,20110303,0,0,Inactive,NP_000483,"","",Broad Institute,Fluorescence Polarization with Cer CAL-PDZ Measured in Biochemical System Using Plate Reader - 2109-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CFTR - CF transmembrane conductance regulator (human),/gene/1080,5.6.1.6,P13569,9606,"","","","","","","",""
181799736,"",504408,17504222,3665766,"","","",Screening,20110307,0,0,Inactive,"","","",Broad Institute,Heat Shock Factor-1 (HSF-1) Measured in Cell-Based System Using Plate Reader - 2038-01_Activator_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
182274154,"",504423,17504222,3665766,"","","",Screening,20110307,0,0,Inactive,ADQ57959,"","",Broad Institute,C-LANA FP assay Measured in Biochemical System Using Plate Reader - 2117-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",LANA (Human gammaherpesvirus 8),/protein/ADQ57959,"",ADQ57959,37296,"","","","","","","",""
182540933,"",504441,17504222,3665766,"",25255,"",Screening,20110310,0,0,Inactive,NP_036923,"","",Broad Institute,Dyrk1 A HTS Measured in Biochemical System Using Plate Reader - 2124-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Dyrk1a - dual specificity tyrosine phosphorylation regulated kinase 1A (Norway rat),/gene/25255,2.7.11.23|2.7.12.1,Q63470,10116,"","","","","","","",""
183304976,"",504454,17504222,3665766,"",154,"",Screening,20110921,0,0,Inactive,NP_000015,"","",NMMLSC,HTS for Beta-2AR agonists via FAP method,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",ADRB2 - adrenoceptor beta 2 (human),/gene/154,"",P07550,9606,"","","","","","","",""
183659258,"",504462,17504222,3665766,"",23192,"",Screening,20110316,0,0,Inactive,NP_037457,"","",Burnham Center for Chemical Genomics,uHTS fluorescent assay for identification of inhibitors of ATG4B,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",ATG4B - autophagy related 4B cysteine peptidase (human),/gene/23192,3.4.22.-,Q9Y4P1,9606,"","","","","","","",""
184103372,"",504467,17504222,3665766,"",79915,"",Confirmatory,20110316,1,0,Inconclusive,AAH15051,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS screen for small molecules that inhibit ELG1-dependent DNA repair in human embryonic kidney (HEK293T) cells expressing luciferase-tagged ELG1,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",ATAD5 - ATPase family AAA domain containing 5 (human),/gene/79915,"",AAH15051,9606,"","","","","","","",""
184857203,"",504523,17504222,3665766,"",9817,"",Screening,20110321,0,0,Inactive,NP_987096,"","",Broad Institute,Fluorescence polarization to screen for inhibitors that disrupt the protein-protein interaction between Keap1 and Nrf2   Measured in Biochemical System Using Plate Reader - 2119-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",KEAP1 - kelch like ECH associated protein 1 (human),/gene/9817,"",Q14145,9606,"","","","","","","",""
184857204,"",504523,17504222,3665766,"",4780,"",Screening,20110321,0,0,Inactive,NP_001138884,"","",Broad Institute,Fluorescence polarization to screen for inhibitors that disrupt the protein-protein interaction between Keap1 and Nrf2   Measured in Biochemical System Using Plate Reader - 2119-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NFE2L2 - NFE2 like bZIP transcription factor 2 (human),/gene/4780,"",Q16236,9606,"","","","","","","",""
185254965,"",504558,17504222,3665766,"",3783750,"",Screening,20110324,0,0,Active,CAD53472,"","",Broad Institute,Inhibitors of Epstein-Barr LMP1 inducible NF-kappaB luciferase reporter Measured in Cell-Based System Using Plate Reader - 2122-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",LMP-1 - latent membrane protein LMP-1 (Epstein-Barr virus),/gene/3783750,"",P03230,10376,"","","","","","","",""
185534018,"",504490,17504222,3665766,"",408,"",Screening,20110326,0,0,Inactive,AAH03636,"","",NMMLSC,Assay for Inhibitors of the beta-Arrestin-Adaptor Protein 2 Interaction That Mediate GPCR Degradation and Recycling,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",ARRB1 - arrestin beta 1 (human),/gene/408,"",P49407,9606,"","","","","","","",""
186036158,"",504577,17504222,3665766,"",855842,"",Screening,20120118,0,0,Inactive,NP_015090,"","",NMMLSC,HTS of Small Molecules that Regulate V-ATPase Proton Transport in Yeast using pHLuorin,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",VMA11 - H(+)-transporting V0 sector ATPase subunit c' (Saccharomyces cerevisiae S288C),/gene/855842,"",P32842,559292,"","","","","","","",""
186601608,"",504582,17504222,3665766,"",811941,"",Screening,20110331,0,0,Inactive,XP_001348533,"","",Broad Institute,In vivo-based yeast HTS to detect compounds rescuing yeast growth/survival of Plasmodium Falciparum HSP40-mediated toxicity Measured in Whole Organism System Using Plate Reader - 2120-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","PF3D7_1437900 - HSP40, subfamily A (Plasmodium falciparum 3D7)",/gene/811941,"",XP_001348533,36329,"","","","","","","",""
186634938,"",504621,17504222,3665766,"",811999,"",Screening,20110330,0,0,Inactive,XP_001348591,"","",Broad Institute,Anti-Malarial Hsp90 Inhibitors Measured in Microorganism System Using Plate Reader - 2121-01_Inhibitor_SinglePoint_HTS_Activity_Set2,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","PF3D7_1443900 - heat shock protein 90, putative (Plasmodium falciparum 3D7)",/gene/811999,"",XP_001348591,36329,"","","","","","","",""
187249850,"",504648,17504222,3665766,"","","",Confirmatory,20110412,1,0,Inactive,"",Potency,"",National Center for Advancing Translational Sciences (NCATS),Nrf2 qHTS screen for inhibitors: counterscreen for cytotoxicity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
187485000,"",504651,17504222,3665766,"",1812,"",Screening,20110412,0,0,Inactive,NP_000785,"","",National Center for Advancing Translational Sciences (NCATS),Potentiators of Human D1 Dopamine Receptor: qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",DRD1 - dopamine receptor D1 (human),/gene/1812,"",P21728,9606,"","","","","","","",""
187790764,"",504634,17504222,3665766,"",3361,"",Screening,20110403,0,0,Inactive,NP_076917,"","",The Scripps Research Institute Molecular Screening Center,Counterscreen for inverse agonists of OPRM1-OPRD1 heterodimerization: luminescence-based cell-based full-deck high throughput screening assay to identify inverse agonists of 5-hydroxytryptamine (serotonin) 5A receptor (HTR5A),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",HTR5A - 5-hydroxytryptamine receptor 5A (human),/gene/3361,"",P47898,9606,"","","","","","","",""
188384389,"",504652,17504222,3665766,"",1812,"",Screening,20110412,0,0,Inactive,NP_000785,"","",National Center for Advancing Translational Sciences (NCATS),Antagonist of Human D 1 Dopamine Receptor: qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",DRD1 - dopamine receptor D1 (human),/gene/1812,"",P21728,9606,"","","","","","","",""
188670849,"",504660,17504222,3665766,"",1812,"",Screening,20110413,0,0,Inactive,NP_000785,"","",National Center for Advancing Translational Sciences (NCATS),Allosteric Agonists of the Human D1 Dopamine Receptor: qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",DRD1 - dopamine receptor D1 (human),/gene/1812,"",P21728,9606,"","","","","","","",""
188862230,"",504690,17504222,3665766,"","","",Screening,20110517,0,0,Inactive,CAC24715,"","",Burnham Center for Chemical Genomics,uHTS identification of small molecule inhibitors of Plasmodium falciparum Glucose-6-phosphate dehydrogenase via a fluorescence intensity assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",glucose-6-phosphate dehydrogenase-6-phosphogluconolactonase (Plasmodium berghei),/protein/CAC24715,"",CAC24715,5821,"","","","","","","",""
189782639,"",504700,17504222,3665766,"",5577,"",Screening,20110422,0,0,Inactive,NP_002727,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based biochemical primary high throughput screening assay to identify activators of the Protein Kinase A-R2B (PKA-R2B) complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PRKAR2B - protein kinase cAMP-dependent type II regulatory subunit beta (human),/gene/5577,"",P31323,9606,"","","","","","","",""
189782640,"",504700,17504222,3665766,"",5567,"",Screening,20110422,0,0,Inactive,NP_997461,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based biochemical primary high throughput screening assay to identify activators of the Protein Kinase A-R2B (PKA-R2B) complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PRKACB - protein kinase cAMP-activated catalytic subunit beta (human),/gene/5567,2.7.11.11,P22694,9606,"","","","","","","",""
190237151,"",504692,17504222,3665766,"",3361,"",Screening,20110701,0,0,Inactive,NP_076917,"","",The Scripps Research Institute Molecular Screening Center,Counterscreen for agonists of OPRM1-OPRD1 heterodimerization: luminescence-based cell-based full-deck high throughput screening assay to identify agonists of 5-hydroxytryptamine (serotonin) 5A receptor (HTR5A),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",HTR5A - 5-hydroxytryptamine receptor 5A (human),/gene/3361,"",P47898,9606,"","","","","","","",""
190343858,"",504725,17504222,3665766,"","","",Confirmatory,20110505,1,0,Inactive,ADQ57959,AC50,"",Broad Institute,C-LANA FP assay Measured in Biochemical System Using Plate Reader - 2117-01_Inhibitor_Dose_CherryPick_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",LANA (Human gammaherpesvirus 8),/protein/ADQ57959,"",ADQ57959,37296,"","","","","","","",""
190728267,"",504727,17504222,3665766,"","","",Confirmatory,20110505,1,0,Inactive,ADQ57959,AC50,"",Broad Institute,C-LANA Counter Screen: DNA intercalators Measured in Biochemical System Using Plate Reader - 2117-02_Inhibitor_Dose_CherryPick_Activity_Set2,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",LANA (Human gammaherpesvirus 8),/protein/ADQ57959,"",ADQ57959,37296,"","","","","","","",""
190929140,"",504720,17504222,3665766,"",947252,"",Screening,20110505,0,0,Inactive,NP_417262,"","",Burnham Center for Chemical Genomics,uHTS identification of MazEF TA System activators  via a fluorescence-based single-stranded RNase assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",mazF - endoribonuclease toxin MazF (Escherichia coli str. K-12 substr. MG1655),/gene/947252,3.1.27.-,P0AE70,511145,"","","","","","","",""
191100660,"",504734,17504222,3665766,"",54106,"",Screening,20110509,0,0,Inactive,BAG55070,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence-based cell-based primary high throughput screening assay to identify inhibitors of TLR9-MyD88 binding.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",TLR9 - toll like receptor 9 (human),/gene/54106,"",Q9NR96,9606,"","","","","","","",""
191553486,"",504707,17504222,3665766,"",615074,"",Screening,20110427,0,0,Inactive,NP_001069826,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based biochemical primary high throughput screening assay to identify activators of the Protein Kinase A-R1A (PKA-R1A) complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PRKAR1A - protein kinase cAMP-dependent type I regulatory subunit alpha (domestic cattle),/gene/615074,"",P00514,9913,"","","","","","","",""
191553487,"",504707,17504222,3665766,"",18749,"",Screening,20110427,0,0,Inactive,NP_035230,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based biochemical primary high throughput screening assay to identify activators of the Protein Kinase A-R1A (PKA-R1A) complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Prkacb - protein kinase, cAMP dependent, catalytic, beta (house mouse)",/gene/18749,2.7.11.11,P68181,10090,"","","","","","","",""
192445876,"",504775,17504222,3665766,"",20778,"",Screening,20110525,0,0,Inactive,NP_058021,"","",Broad Institute,HTS using DiI-HDL to assay lipid transfer in ldlA[SR-BI] cells Measured in Cell-Based System Using Plate Reader - 2085-01_Activator_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Scarb1 - scavenger receptor class B, member 1 (house mouse)",/gene/20778,"",Q61009,10090,"","","","","","","",""
192504158,"",504766,17504222,3665766,"",190,"",Screening,20110620,0,0,Inactive,NP_000466,"","",The Scripps Research Institute Molecular Screening Center,"Luminescence-based primary cell-based high throughput screening assay to identify inhibitors of the orphan nuclear receptor subfamily 0, group B, member 1 (DAX1; NR0B1)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NR0B1 - nuclear receptor subfamily 0 group B member 1 (human),/gene/190,"",P51843,9606,"","","","","","","",""
193397498,"",504810,17504222,3665766,"",7253,20427476,Screening,20110625,0,0,Inactive,AAI27629,"","",National Center for Advancing Translational Sciences (NCATS),Antagonists of the Thyroid Stimulating Hormone Receptor: HTS campaign,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",TSHR - thyroid stimulating hormone receptor (human),/gene/7253,"",AAI27629,9606,"","","","",10.1210/en.2010-0199,PMC2903937,5173958,"Neumann S, Huang W, Eliseeva E, Titus S, Thomas CJ, Gershengorn MC. A small molecule inverse agonist for the human thyroid-stimulating hormone receptor. Endocrinology. 2010 Jul;151(7):3454–9. PMID: 20427476; PMCID: PMC2903937."
193407220,"",504812,17504222,3665766,"",7253,20427476,Screening,20110627,0,0,Inactive,AAI27629,"","",National Center for Advancing Translational Sciences (NCATS),Inverse Agonists of the Thyroid Stimulating Hormone Receptor: HTS campaign,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",TSHR - thyroid stimulating hormone receptor (human),/gene/7253,"",AAI27629,9606,"","","","",10.1210/en.2010-0199,PMC2903937,5173958,"Neumann S, Huang W, Eliseeva E, Titus S, Thomas CJ, Gershengorn MC. A small molecule inverse agonist for the human thyroid-stimulating hormone receptor. Endocrinology. 2010 Jul;151(7):3454–9. PMID: 20427476; PMCID: PMC2903937."
193898887,"",504803,17504222,3665766,"","","",Screening,20110608,0,0,Inactive,Q05DJ8,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based primary biochemical high throughput screening assay to identify inhibitors of the HTRA serine peptidase 1 (HTRA1),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",HTRA1 protein  (human),/protein/Q05DJ8,"",Q05DJ8,9606,"","","","","","","",""
194005509,"",504841,17504222,3665766,"","","",Confirmatory,20110623,1,0,Inactive,2WWY_A,Potency,"",National Center for Advancing Translational Sciences (NCATS),Confirmation qHTS Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1) - Round 2 Cherry Picks,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, ATP-DEPENDENT DNA HELICASE Q1 (human)",/protein/2WWY_A,"",2WWY_A,9606,"","","","","","","",""
194634588,"",504845,17504222,3665766,"",5999,"",Confirmatory,20110623,1,0,Inactive,ABC94591,Potency,"",National Center for Advancing Translational Sciences (NCATS),Inhibitors of Regulator of G Protein Signaling (RGS) 4: qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",RGS4 - regulator of G protein signaling 4 (human),/gene/5999,"",P49798,9606,"","","","","","","",""
195266076,"",504832,17504222,3665766,"","","",Confirmatory,20110622,1,0,Inactive,"",Potency,"",National Center for Advancing Translational Sciences (NCATS),"Primary qHTS for delayed death inhibitors of the malarial parasite plastid, 48 hour incubation","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
195870149,"",504884,17504222,3665766,"","","",Screening,20111018,0,0,Inactive,CAL20848,"","",Broad Institute,Inhibitors of Y. pestis Topo-I using cleavage product accumulation Measured in Biochemical System Using Plate Reader - 2123-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",DNA topoisomerase I (Yersinia pestis CO92),/protein/CAL20848,"",CAL20848,214092,"","","","","","","",""
195996757,"",504847,17504222,3665766,"",7421,"",Confirmatory,20110624,1,0,Inactive,NP_001017535,Potency,"",National Center for Advancing Translational Sciences (NCATS),Inhibitors of the vitamin D receptor (VDR): qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",VDR - vitamin D receptor (human),/gene/7421,"",P11473,9606,"","","","","","","",""
196421754,"",504891,17504222,3665766,"",5300,"",Confirmatory,20110701,1,0,Inactive,NP_006212,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay to Find Inhibitors of Pin1,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","PIN1 - peptidylprolyl cis/trans isomerase, NIMA-interacting 1 (human)",/gene/5300,5.2.1.8,Q13526,9606,"","","","","","","",""
196795373,"",504894,17504222,3665766,"","","",Confirmatory,20110701,1,0,Inactive,AAA51534,Potency,"",National Center for Advancing Translational Sciences (NCATS),Activators of T cell receptors: qHTS campaign,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","T cell receptor, partial (human)",/protein/AAA51534,"",AAA51534,9606,128891,"","","","","","",""
197998730,"",504937,17504222,3665766,"",6609,"",Confirmatory,20120530,1,0,Inactive,AAA58377,Potency,"",National Center for Advancing Translational Sciences (NCATS),Inhibitors of Secretory Acid Sphingomyelinase (S-ASM): qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",SMPD1 - sphingomyelin phosphodiesterase 1 (human),/gene/6609,"",AAA58377,9606,"","","","","","","",""
199288663,"",540267,17504222,3665766,"","","",Screening,20110718,0,0,Inconclusive,"","","",National Center for Advancing Translational Sciences (NCATS),Small Molecules that selectively kill Giardia lamblia: qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
199526009,"",540275,17504222,3665766,"",7442,"",Screening,20110720,0,0,Inactive,NP_061197,"","",National Center for Advancing Translational Sciences (NCATS),HTS Assay for Compounds that Act as Agonists of the Vanilloid Receptor 1,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",TRPV1 - transient receptor potential cation channel subfamily V member 1 (human),/gene/7442,"",Q8NER1,9606,"","","","","","","",""
200149659,"",540277,17504222,3665766,"",7442,"",Screening,20110720,0,0,Inactive,NP_061197,"","",National Center for Advancing Translational Sciences (NCATS),HTS Assay for Compounds that Act as Potentiators of the Vanilloid Receptor 1,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",TRPV1 - transient receptor potential cation channel subfamily V member 1 (human),/gene/7442,"",Q8NER1,9606,"","","","","","","",""
200557479,"",540295,17504222,3665766,"",4160,"",Screening,20110723,0,0,Inactive,NP_005903,"","",The Scripps Research Institute Molecular Screening Center,TRFRET-based cell-based primary high throughput screening assay to identify biased ligands of the melanocortin 4 receptor (MC4R): antagonists of MC4R,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",MC4R - melanocortin 4 receptor (human),/gene/4160,"",P32245,9606,"","","","","","","",""
201358285,"",540303,17504222,3665766,"",18793,"",Confirmatory,20110727,1,0,Inactive,NP_035243,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Cell Surface uPA Generation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Plaur - plasminogen activator, urokinase receptor (house mouse)",/gene/18793,"",P35456,10090,"","","","","","","",""
201358286,"",540303,17504222,3665766,"",18792,"",Confirmatory,20110727,1,0,Inactive,NP_032899,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Cell Surface uPA Generation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Plau - plasminogen activator, urokinase (house mouse)",/gene/18792,3.4.21.73,P06869,10090,"","","","","","","",""
201358287,"",540303,17504222,3665766,"",18815,"",Confirmatory,20110727,1,0,Inactive,NP_032903,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Cell Surface uPA Generation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Plg - plasminogen (house mouse),/gene/18815,3.4.21.7,P20918,10090,"","","","","","","",""
202325815,"",540308,17504222,3665766,"",4160,"",Screening,20110727,0,0,Inactive,NP_005903,"","",The Scripps Research Institute Molecular Screening Center,Luminescence-based cell-based primary high throughput screening assay to identify biased ligands of the melanocortin 4 receptor (MC4R): agonists of MC4R,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",MC4R - melanocortin 4 receptor (human),/gene/4160,"",P32245,9606,"","","","","","","",""
202878706,"",540356,17504222,3665766,"","","",Confirmatory,20110816,1,0,Inactive,"",AC50,"",Broad Institute,"Luminescence assay for the detection of hydrogen peroxide activity in the abscence of ALR and DTT, at dose Measured in Biochemical System Using Plate Reader - 2036-03_Inhibitor_Dose_CherryPick_Activity","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
202885392,"",540346,17504222,3665766,"",4286,"",Confirmatory,20110812,1,0,Inactive,AAH65243,AC50,"",Broad Institute,MITF: Counter assay: A375 proliferation Measured in Cell-Based System Using Plate Reader - 2084-03_Inhibitor_Dose_DryPowder_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",MITF - melanocyte inducing transcription factor (human),/gene/4286,"",AAH65243,9606,118,"","","","","","",""
203165771,"",588334,17504222,3665766,"","","",Screening,20110825,0,0,Inactive,"","","",Broad Institute,MITF Measured in Cell-Based System Using Plate Reader - 2084-01_Activator_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
203311034,"",540336,17504222,3665766,"",3646682,"",Screening,20110809,0,0,Inactive,XP_711691,"","",Broad Institute,Rtt109/Vps75 Measured in Biochemical System Using Plate Reader - 2106-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CAALFM_CR05890CA - uncharacterized protein (Candida albicans SC5314),/gene/3646682,"",XP_711691,237561,"","","","","","","",""
203311035,"",540336,17504222,3665766,"",3639678,"",Screening,20110809,0,0,Inactive,XP_718648,"","",Broad Institute,Rtt109/Vps75 Measured in Biochemical System Using Plate Reader - 2106-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",RTT109 - H3 histone acetyltransferase (Candida albicans SC5314),/gene/3639678,2.3.1.48,Q5AAJ8,237561,"","","","","","","",""
203422965,"",540364,17504222,3665766,"",2395,"",Screening,20110908,0,0,Inactive,"","","",The Scripps Research Institute Molecular Screening Center,Luminescence-based cell-based primary high throughput screening assay to identify activators of the GAA850 frataxin (FXN) promoter,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",FXN - frataxin (human),/gene/2395,"","",9606,"","","","","","","",""
204203084,"",540335,17504222,3665766,"","","",Confirmatory,20110809,1,0,Inactive,"",AC50,"",Broad Institute,MITF: Counter assay: A375 proliferation Measured in Cell-Based System Using Plate Reader - 2084-03_Inhibitor_Dose_CherryPick_Activity_Set2,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","",118,"","","","","","",""
204435313,"",588335,17504222,3665766,"","","",Screening,20110825,0,0,Active,"","","",The Scripps Research Institute Molecular Screening Center,Counterscreen for inhibitors of the fructose-bisphosphate aldolase (FBA) of M. tuberculosis: Absorbance-based biochemical high throughput Glycerophosphate Dehydrogenase-Triosephosphate Isomerase (GDH-TPI) full deck assay to identify assay artifacts,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
